Season;Rank;Player;Team;GP;GS;Min;PTS;2PM;2PA;2P%;3PM;3PA;3P%;FTM;FTA;FT%;OR;DR;TR;AST;STL;TO;BLK;BLKA;FC;FD;PIR
2023-24;4;W. BALDWIN IV;MTA;30;30;27:33:00;17.4;4.2;8.8;48.3%;1.4;3.7;39.1%;4.6;5.5;84.8%;0.3;2.2;2.5;4.9;1.0;2.6;0.2;0.2;1.9;5.5;19.1
2023-24;5;C. MONEKE;BKN;34;7;24:44:00;13.6;3.6;6.0;60.5%;0.9;2.5;35.3%;3.6;4.7;76.4%;2.1;4.5;6.6;1.4;1.1;2.0;0.5;0.5;1.6;4.4;18.3
2023-24;6;K. EVANS;ZAL;34;34;27:23:00;17.3;3.1;5.9;52.5%;2.4;5.6;43.5%;3.8;4.2;89.5%;0.5;2.3;2.8;3.9;1.2;2.3;0.1;0.5;2.4;4.7;18.3
2023-24;7;T. SHENGELIA;VIR;33;31;27:25:00;14.5;4.4;7.5;58.5%;0.8;3.0;25.5%;3.5;4.4;78.8%;1.4;3.7;5.0;3.3;1.0;2.7;0.2;0.5;2.5;5.2;17.4
2023-24;8;S. SHIELDS;EA7;29;28;30:26:00;15.7;2.9;5.0;59%;2.6;6.6;38.9%;2.2;2.7;82.1%;0.7;3.1;3.7;2.8;1.3;2.0;0.1;0.2;1.7;3.6;16.8
2023-24;9;F. CAMPAZZO;RMB;37;36;25:17:00;11.5;2.4;4.2;57.8%;1.3;4.0;32.2%;2.8;3.2;86.6%;0.6;2.3;2.9;6.5;1.3;2.4;0.0;0.2;2.4;4.5;16.7
2023-24;10;J. NEBO;MTA;39;39;23:43;11.2;4.4;6.5;66.9%;0.0;0.0;0%;2.4;3.4;71.4%;3.1;4.0;7.1;0.6;0.6;0.9;0.9;0.3;1.8;2.5;16.7
2023-24;11;J. THIEMANN;BER;29;24;24:59:00;12.7;3.5;6.6;53.1%;0.8;2.2;34.4%;3.4;4.3;78.6%;1.5;3.8;5.2;1.9;0.9;1.7;0.1;0.9;1.2;4.9;16.4
2023-24;12;K. SLOUKAS;PAO;34;15;26:14:00;12.7;2.3;3.9;59.1%;1.7;4.2;41.5%;2.9;3.4;85.3%;0.6;2.6;3.2;5.6;0.8;2.4;0.0;0.4;1.8;3.0;16.1
2023-24;13;S. IBAKA;BAY;28;26;24:41:00;12.6;4.5;7.1;62.8%;0.9;1.8;48%;1.1;1.7;66.7%;2.0;4.8;6.8;1.2;0.5;1.6;1.2;0.2;2.9;2.3;15.8
2023-24;14;N. HAYES-DAVIS;FBB;37;36;31:30:00;13.8;2.9;5.2;56.2%;1.8;4.9;37.2%;2.4;2.9;83.2%;1.5;3.1;4.6;1.7;1.0;1.2;0.2;0.3;2.1;3.9;15.6
2023-24;15;W. TAVARES;RMB;34;33;22:53;9.4;3.6;5.9;60.7%;0.0;0.0;0%;2.2;3.0;73.8%;2.3;4.2;6.5;1.4;0.7;1.7;1.5;0.1;2.6;3.0;14.9
2023-24;16;C. MILLER-MCINTYRE;BKN;39;36;29:30:00;9.6;3.0;5.5;54.5%;0.7;2.4;29%;1.5;2.2;69.8%;0.6;3.8;4.4;7.3;0.9;2.6;0.1;0.6;2.2;2.8;14.9
2023-24;17;J. VESELY;BAR;38;37;21:52;12.3;4.8;7.8;61.7%;0.1;0.2;28.6%;2.5;3.1;79.8%;1.9;2.4;4.3;1.3;1.0;1.1;0.5;0.3;2.5;3.1;14.9
2023-24;18;W. CLYBURN;EFS;25;18;28:19:00;13.3;3.1;6.2;50.3%;1.6;4.7;33.1%;2.4;3.0;78.7%;1.1;3.4;4.6;2.0;1.0;1.5;0.2;0.3;1.9;4.2;14.7
2023-24;19;T. SEDEKERSKIS;BKN;35;32;27:42:00;8.8;2.7;4.1;67.6%;0.6;1.5;38.9%;1.5;1.9;80.6%;1.7;5.0;6.7;1.4;0.5;1.0;0.4;0.4;1.4;2.2;14.7
2023-24;20;J. BOLOMBOY;CZV;33;31;25:28:00;10.2;3.7;5.6;65.8%;0.3;0.8;33.3%;2.1;2.6;81.2%;2.3;3.7;6.0;0.8;0.8;1.1;0.7;0.2;2.3;2.7;14.6
2023-24;21;D. MUSA;RMB;38;29;21:00;13.5;2.9;4.8;61%;1.6;3.8;41.3%;3.0;3.6;81.9%;0.7;2.1;2.7;2.2;0.3;1.2;0.2;0.4;1.2;3.0;14.5
2023-24;22;A. PETERS;OLY;40;40;25:26:00;13.1;2.8;4.8;58.6%;1.9;3.6;53.5%;1.8;2.0;87.8%;1.2;3.6;4.8;1.6;0.4;1.3;0.1;0.4;2.2;2.2;14.4
2023-24;23;N. MILUTINOV;OLY;27;4;18:06;7.8;2.8;4.6;61%;0.0;0.0;0%;2.2;2.7;82.2%;2.5;3.1;5.6;0.9;0.3;1.0;0.6;0.1;0.9;3.4;14.3
2023-24;24;S. OJELEYE;VBC;27;12;22:11;13.3;2.5;4.9;50.8%;1.5;3.1;47.1%;3.9;4.5;86.9%;1.4;3.0;4.4;0.4;0.8;1.5;0.2;0.4;1.7;3.4;14.2
2023-24;25;G. YABUSELE;RMB;27;13;23:35;10.5;2.2;3.4;65.2%;1.3;2.8;46.1%;2.2;2.5;86.8%;1.0;3.8;4.9;1.0;0.8;0.9;0.2;0.1;1.4;2.3;14.2
2023-24;26;K. PUNTER;PAR;28;24;29:07:00;15.0;3.6;6.9;53.1%;1.5;4.2;35%;3.3;3.6;90.2%;0.3;2.3;2.6;2.6;1.1;2.2;0.2;0.4;2.4;4.0;14.2
2023-24;27;B. COLSON;MTA;40;40;28:27:00;12.6;3.2;5.8;55.1%;1.4;3.6;38.7%;2.0;2.6;79.4%;1.4;3.8;5.3;0.6;1.2;0.6;0.4;0.2;2.2;2.3;14.0
2023-24;28;P. LEE;ASV;33;32;27:59:00;11.5;1.9;4.2;44.9%;1.7;4.8;35.2%;2.6;2.8;92.5%;0.2;1.6;1.9;5.5;1.7;2.1;0.0;0.4;1.8;3.1;13.7
2023-24;29;M. FALL;OLY;36;34;22:33;7.2;3.1;3.9;78.9%;0.0;0.0;0%;1.0;2.3;43.9%;1.5;3.2;4.7;2.4;0.2;1.1;1.2;0.1;1.8;2.9;13.4
2023-24;30;K. MITOGLOU;PAO;38;35;28:09:00;11.3;3.2;5.8;55.2%;1.0;2.9;34.5%;1.8;2.5;74.5%;1.7;4.4;6.2;0.9;0.8;1.0;0.4;0.2;1.8;2.1;13.4
2023-24;31;V. POIRIER;RMB;37;5;18:21;9.0;3.6;5.3;67.5%;0.1;0.1;40%;1.6;2.3;70.6%;2.2;3.1;5.3;0.6;0.4;0.8;1.5;0.1;2.0;1.9;13.4
2023-24;32;M. HEZONJA;RMB;38;17;23:18;13.5;2.5;4.8;52.2%;2.2;5.1;43.1%;1.8;2.0;92.1%;0.5;4.1;4.6;0.9;1.0;1.1;0.1;0.2;1.7;1.7;13.3
2023-24;33;C. JONES;VBC;33;32;25:47:00;12.7;3.2;6.7;47.7%;1.5;3.4;45.5%;1.7;2.1;80.9%;0.2;1.9;2.1;4.2;1.2;1.7;0.0;0.5;1.4;2.4;13.3
2023-24;34;L. BROWN;MTA;38;38;29:18:00;13.2;3.5;7.8;45.4%;1.5;4.4;34.5%;1.6;1.9;85.9%;0.7;2.2;2.8;6.1;1.0;2.6;0.1;0.4;2.1;2.4;13.1
2023-24;35;Z. LEDAY;PAR;29;22;30:03:00;10.2;2.6;5.2;50.7%;0.7;2.0;36.2%;2.8;3.2;88%;1.2;3.3;4.6;1.5;0.8;1.2;0.1;0.2;1.9;3.6;13.1
2023-24;36;J. NUNNALLY;PAR;32;13;27:45:00;12.3;3.0;5.2;58.2%;1.4;3.2;43.3%;2.1;2.4;87%;0.8;2.4;3.2;2.6;0.6;1.6;0.1;0.2;1.8;2.1;13.0
2023-24;37;J. LAUVERGNE;ASV;31;21;24:39:00;12.6;4.5;8.3;54.5%;0.6;1.7;35.8%;1.7;2.4;72.6%;1.7;3.5;5.2;1.8;0.4;1.9;0.2;0.8;2.0;2.9;13.0
2023-24;38;N. NEDOVIC;CZV;30;15;21:49;14.3;3.1;5.7;54.7%;1.9;4.7;40.8%;2.2;2.5;86.8%;0.2;1.7;1.9;2.6;0.5;1.7;0.1;0.4;1.9;3.2;12.9
2023-24;39;Y. FALL;ASV;31;29;19:42;8.8;3.7;6.0;61.3%;0.0;0.0;0%;1.5;2.5;59.2%;2.5;4.2;6.6;0.3;0.3;0.9;0.6;0.3;2.0;2.7;12.8
2023-24;40;W. HERNANGOMEZ;BAR;38;2;16:14;11.0;4.0;7.0;57.5%;0.1;0.3;36.4%;2.6;3.7;70.9%;1.8;3.1;4.8;0.4;0.4;1.6;0.4;0.3;1.8;3.5;12.7
2023-24;41;S. WILBEKIN;FBB;41;18;24:40:00;13.0;1.2;2.8;42.6%;3.0;7.4;40.1%;1.7;2.0;87.5%;0.5;1.7;2.2;3.3;1.1;1.7;0.0;0.1;1.8;2.6;12.5
2023-24;42;L. MITROVIC;CZV;31;19;19:38;9.4;3.7;6.2;59.7%;0.0;0.1;33.3%;2.0;2.9;68.5%;2.1;2.8;4.9;1.7;0.6;1.2;0.3;0.5;2.5;2.9;12.3
2023-24;43;B. DAVIES;VBC;28;18;22:21;12.1;4.1;7.5;54%;0.5;1.8;30.6%;2.3;2.9;80.2%;1.1;2.7;3.8;2.0;0.8;2.0;0.6;0.2;2.7;3.1;12.2
2023-24;44;J. MOTLEY;FBB;36;19;18:43;11.2;4.2;6.4;65.5%;0.0;0.1;25%;2.6;3.7;70.9%;1.9;2.2;4.2;1.1;0.2;2.0;0.2;0.2;3.2;4.1;12.2
2023-24;45;N. LAPROVITTOLA;BAR;33;26;22:42;12.3;1.9;3.4;55.9%;2.3;5.9;38.8%;1.6;2.1;77.9%;0.6;1.5;2.0;4.8;0.5;2.3;0.0;0.3;2.2;2.8;11.9
2023-24;46;A. DIALLO;ASM;38;16;26:56:00;10.6;2.9;5.4;52.9%;1.0;2.5;38.9%;2.0;2.6;75%;1.2;3.0;4.2;1.7;1.1;1.2;0.4;0.3;2.7;2.7;11.8
2023-24;47;K. NUNN;PAO;35;27;27:27:00;16.0;4.0;8.5;46.6%;2.0;4.9;41%;2.0;2.1;95.9%;0.4;2.3;2.7;3.0;0.9;3.1;0.1;0.8;2.2;2.7;11.7
2023-24;48;E. BRYANT;EFS;24;8;21:40;9.7;2.4;4.7;50.9%;1.1;2.8;38.2%;1.7;2.0;87.2%;0.9;3.0;3.9;2.7;0.7;1.5;0.3;0.4;2.2;2.6;11.5
2023-24;49;T. SATORANSKY;BAR;39;36;25:01:00;7.0;1.5;2.9;51.8%;0.9;2.6;36.6%;1.1;1.6;72.1%;0.6;3.7;4.3;4.0;1.1;1.4;0.1;0.2;2.2;2.0;11.3
2023-24;50;T. LUWAWU-CABARROT;ASV;28;20;28:08:00;13.0;3.3;6.5;51.4%;1.2;3.3;37.6%;2.6;3.1;83%;0.5;2.9;3.4;2.3;1.1;2.3;0.1;0.5;3.1;2.9;11.1
2023-24;51;M. HOWARD;BKN;39;18;23:02;19.5;2.7;5.6;48.4%;3.8;9.5;40%;2.6;3.2;83.7%;0.3;0.9;1.2;1.6;0.5;1.9;0.0;0.6;2.7;2.6;11.0
2023-24;52;M. TEODOSIC;CZV;27;4;21:05;9.4;0.9;1.8;49%;1.8;5.3;34%;2.2;2.7;81.9%;0.5;1.6;2.0;5.9;0.7;2.0;0.1;0.1;2.7;2.6;10.9
2023-24;53;J. GRANT;PAO;41;34;27:35:00;8.6;1.7;3.5;49.7%;1.1;2.8;41.6%;1.7;1.9;86.1%;0.5;1.8;2.3;3.5;1.5;1.1;0.1;0.1;2.3;2.1;10.9
2023-24;54;E. ULANOVAS;ZAL;34;32;27:59:00;7.6;2.1;4.0;52.9%;0.6;2.0;28.4%;1.7;2.0;86.6%;1.3;2.8;4.1;2.8;0.6;1.1;0.1;0.2;2.4;2.8;10.7
2023-24;55;S. FRANCISCO;BAY;33;0;19:17;10.6;1.6;3.7;43.1%;1.8;5.0;35.4%;2.1;2.6;81.4%;0.4;1.3;1.7;3.2;0.7;1.3;0.0;0.3;1.5;3.4;10.7
2023-24;56;D. HACKETT;VIR;32;29;24:04:00;8.1;1.6;3.2;48.1%;1.1;2.8;39.3%;1.7;2.1;80.3%;0.5;2.7;3.2;3.6;0.9;1.6;0.1;0.3;2.7;3.2;10.7
2023-24;57;D. BOOKER;BAY;28;28;26:29:00;9.7;3.3;6.1;54.1%;0.6;1.9;30.2%;1.4;1.7;79.2%;1.4;4.0;5.5;1.2;0.4;1.9;0.1;0.2;1.8;2.1;10.6
2023-24;58;B. CABOCLO;PAR;27;19;19:23;9.4;2.6;3.7;70%;0.9;1.7;50%;1.7;2.3;72.6%;1.4;2.6;4.0;0.2;0.6;1.3;0.7;0.1;2.7;2.3;10.5
2023-24;59;N. CALATHES;FBB;38;35;23:41;7.1;2.1;4.0;52.3%;0.8;2.2;35.7%;0.5;1.0;51.3%;0.7;3.5;4.2;4.8;1.1;1.9;0.2;0.3;2.2;1.4;10.5
2023-24;60;R. SMITS;ZAL;31;24;22:56;10.5;2.7;4.3;62.9%;1.4;3.6;37.5%;1.1;1.4;77.3%;1.1;3.1;4.3;1.2;0.6;1.3;0.1;0.4;2.5;2.1;10.5
2023-24;61;I. CORDINIER;VIR;31;27;22:18;8.6;2.5;4.5;55.7%;0.8;2.3;33.8%;1.3;1.6;78%;0.9;2.9;3.8;2.6;0.9;1.5;0.5;0.1;2.7;2.3;10.4
2023-24;62;E. OKOBO;ASM;37;3;24:49:00;11.0;2.5;5.2;49.2%;1.1;3.7;30.1%;2.6;3.1;82.8%;0.3;2.3;2.6;3.1;0.7;1.8;0.0;0.3;2.1;2.8;10.2
2023-24;63;M. COSTELLO;BKN;33;13;22:11;9.7;2.5;3.7;65.9%;1.3;4.2;31.9%;0.8;1.2;68.4%;1.2;3.0;4.2;1.7;0.7;1.1;0.8;0.3;2.9;1.8;10.2
2023-24;64;D. MOTIEJUNAS;ASM;39;32;17:45;8.8;2.8;4.6;60.9%;0.6;1.6;37.7%;1.4;2.0;72.7%;0.9;2.5;3.4;0.9;0.4;1.1;0.2;0.1;1.9;2.7;10.1
2023-24;65;G. DECK;RMB;28;15;21:13;9.0;2.9;4.2;68.4%;0.7;1.9;35.8%;1.3;1.5;87.8%;0.7;2.6;3.2;1.1;0.6;0.9;0.0;0.2;1.9;1.8;9.9
2023-24;66;P. DOZIER;PAR;33;22;21:00;9.2;3.0;5.1;58.3%;0.8;2.6;29.4%;1.0;1.4;73.3%;0.8;2.2;3.0;3.1;1.3;2.0;0.2;0.0;2.5;1.9;9.9
2023-24;67;R. GIEDRAITIS;CZV;34;23;25:25:00;10.0;2.3;4.3;53.8%;1.3;3.8;34.1%;1.6;1.9;81.5%;1.4;2.4;3.8;0.9;0.9;0.8;0.1;0.4;1.9;1.9;9.8
2023-24;68;S. NAPIER;CZV;28;23;23:03;10.4;1.8;3.8;46.2%;1.5;5.2;29.3%;2.3;2.8;84.4%;0.5;1.7;2.1;3.3;1.2;2.3;0.0;0.2;1.6;3.1;9.8
2023-24;69;M. SCOTT;ASV;29;7;22:13;10.4;2.8;4.6;60.6%;1.3;3.7;34.3%;1.1;1.3;81.6%;1.0;2.9;3.9;1.2;0.4;0.9;0.0;0.3;1.8;1.3;9.7
2023-24;70;D. THOMPSON;EFS;35;21;25:58:00;10.9;2.9;5.6;51.3%;1.1;3.4;32.8%;1.8;2.1;83.8%;0.6;1.4;2.0;2.8;1.0;1.6;0.5;0.4;2.5;2.2;9.6
2023-24;71;D. INGLIS;VBC;32;23;20:31;8.2;3.1;5.7;53.8%;0.2;0.8;28%;1.4;1.9;71%;1.3;3.4;4.7;1.7;0.7;1.4;0.2;0.3;2.5;2.2;9.6
2023-24;72;N. MELLI;EA7;34;34;24:25:00;7.3;1.9;3.7;52.8%;0.9;2.2;38.7%;0.9;1.5;57.7%;0.8;3.1;4.0;2.0;0.9;1.0;0.6;0.1;3.0;2.5;9.6
2023-24;73;R. BEAUBOIS;EFS;31;9;23:10;10.1;2.2;4.3;51.1%;1.5;3.9;39.2%;1.2;1.4;85.7%;0.5;1.7;2.2;2.3;0.7;0.9;0.4;0.1;1.7;1.3;9.6
2023-24;74;J. PARKER;BAR;38;20;24:00:00;10.6;2.6;5.0;51.1%;1.3;3.5;38.1%;1.5;1.9;76.7%;0.9;3.2;4.2;0.7;0.6;1.1;0.4;0.2;2.0;1.4;9.6
2023-24;75;M. GUDURIC;FBB;37;9;21:28;9.1;1.8;3.1;58.3%;1.2;3.5;33.6%;2.0;2.2;90.1%;0.3;2.1;2.5;2.5;0.8;1.4;0.0;0.2;2.2;2.5;9.6
2023-24;76;T. JONES;EFS;34;8;17:32;7.2;3.1;4.8;63.4%;0.0;0.0;0%;1.1;1.7;66.7%;2.0;2.4;4.3;1.0;0.8;0.9;0.4;0.3;2.6;1.9;9.5
2023-24;77;F. KAMINSKY;PAR;30;17;17:12;8.9;2.6;4.1;63.1%;0.9;2.1;40.6%;1.2;1.8;66%;1.1;2.3;3.4;1.6;0.4;0.7;0.2;0.2;2.5;1.7;9.5
2023-24;78;J. VOIGTMANN;EA7;34;18;20:12;7.0;2.1;3.3;62.5%;0.7;2.4;28.9%;0.7;1.1;67.6%;1.0;3.4;4.4;2.1;0.4;1.4;0.4;0.0;1.3;1.2;9.4
2023-24;79;T. WALKUP;OLY;40;40;26:24:00;7.8;1.5;3.2;47.3%;1.3;4.2;30.2%;1.0;1.3;76.5%;0.6;2.4;3.0;4.8;1.6;1.8;0.0;0.2;2.6;1.7;9.3
2023-24;80;K. PAPANIKOLAOU;OLY;38;33;25:04:00;7.4;1.3;2.3;55.1%;1.3;3.7;36.2%;0.8;1.2;65.2%;0.8;2.9;3.6;2.7;0.8;1.2;0.1;0.2;1.7;1.4;9.3
2023-24;81;L. BOLMARO;BAY;30;28;19:46;8.4;2.9;5.3;54.7%;0.5;1.8;30.2%;1.0;1.4;73.2%;0.6;2.2;2.8;3.4;1.0;2.0;0.3;0.2;2.5;2.0;9.2
2023-24;82;M. BELINELLI;VIR;35;33;22:45;14.1;1.9;4.2;43.9%;2.6;6.8;38.2%;2.6;3.0;86.5%;0.2;1.5;1.7;1.7;0.4;1.3;0.0;0.3;2.1;1.9;9.2
2023-24;83;Y. DOS SANTOS;CZV;28;16;19:48;8.7;1.5;3.3;46.7%;1.3;3.3;40.2%;1.6;2.0;80.7%;0.3;1.6;2.0;3.9;0.5;1.9;0.0;0.5;1.8;2.3;9.1
2023-24;84;D. HALL;EA7;32;13;24:04:00;8.2;1.9;3.7;50.8%;1.2;3.0;38.5%;1.0;1.2;83.8%;0.6;2.3;2.9;1.9;1.0;1.0;0.1;0.2;1.7;1.8;9.1
2023-24;85;D. WILLIS;EFS;26;12;23:02;7.3;1.0;2.0;52.9%;1.5;3.5;44.4%;0.7;0.7;94.4%;0.9;2.8;3.7;0.8;0.6;0.5;0.3;0.2;1.4;1.2;9.0
2023-24;86;K. KOUMADJE;BER;28;11;16:37;5.6;2.3;3.6;62.7%;0.0;0.0;0%;1.1;1.6;68.2%;2.1;3.3;5.4;0.2;0.4;0.9;0.9;0.3;2.1;1.6;9.0
2023-24;87;L. BIRUTIS;ZAL;34;19;15:06;7.5;3.3;5.1;64.5%;0.0;0.0;0%;1.0;1.6;61.8%;1.4;2.4;3.7;0.6;0.2;0.9;0.4;0.2;1.8;1.7;8.9
2023-24;88;D. OTURU;EFS;22;3;15:28;7.2;3.0;4.5;68.4%;0.0;0.0;0%;1.1;1.9;58.5%;1.7;2.2;3.9;0.5;0.3;0.8;0.9;0.3;2.4;1.7;8.8
2023-24;89;A. AVRAMOVIC;PAR;24;6;18:36;10.2;2.8;4.2;67.3%;1.1;3.7;29.5%;1.3;1.7;77.5%;0.3;1.4;1.8;1.8;0.7;1.3;0.2;0.2;1.8;1.8;8.8
2023-24;90;M. GRIGONIS;PAO;41;36;24:42:00;9.1;1.4;2.4;59.6%;1.7;4.1;41.7%;1.1;1.2;90%;0.3;2.3;2.7;1.3;0.6;0.9;0.0;0.1;2.4;2.0;8.7
2023-24;91;V. MARINKOVIC;BKN;37;28;25:49:00;11.0;1.5;3.0;50.9%;2.1;5.5;38.4%;1.6;1.9;80.6%;0.6;1.8;2.5;1.5;0.3;1.0;0.0;0.3;2.1;2.0;8.7
2023-24;92;J. RIVERO;MTA;40;1;15:37;7.6;2.8;5.0;56.4%;0.1;0.2;57.1%;1.6;2.5;64.6%;1.6;1.6;3.1;0.9;0.6;0.9;0.3;0.4;2.0;2.5;8.6
2023-24;93;S. BROWN;BER;29;21;24:07:00;11.2;2.0;4.4;45.7%;1.9;5.4;35.7%;1.4;1.5;93%;0.7;2.6;3.3;2.4;0.8;2.0;0.2;0.6;2.1;1.4;8.6
2023-24;94;I. LUNDBERG;VIR;35;1;19:17;9.4;2.3;4.1;54.5%;1.2;3.7;33.6%;1.2;1.7;72.9%;0.4;1.7;2.1;2.0;0.6;1.3;0.0;0.2;1.4;2.0;8.5
2023-24;95;J. BROWN III;ASM;36;34;25:17:00;6.0;2.5;5.2;48.1%;0.0;0.1;0%;1.0;1.4;71.4%;1.9;1.8;3.7;1.4;1.1;0.7;0.1;0.1;2.2;2.4;8.4
2023-24;96;I. CANAAN;OLY;41;41;23:03;11.1;1.3;2.4;54.6%;2.3;5.4;42.5%;1.6;1.9;88.2%;0.2;1.0;1.2;1.4;0.9;1.1;0.1;0.2;2.3;1.8;8.4
2023-24;97;N. KALINIC;BAR;39;38;24:34:00;7.3;1.4;3.2;45.2%;1.3;3.3;40.6%;0.5;0.8;58.1%;0.9;2.9;3.8;2.4;0.8;1.3;0.1;0.3;1.7;1.3;8.3
2023-24;98;N. WILLIAMS-GOSS;OLY;32;0;21:59;9.1;2.6;5.7;45.1%;1.1;2.5;42%;0.8;1.0;75.8%;0.3;2.0;2.3;3.3;1.2;1.6;0.0;0.4;2.5;1.7;8.3
2023-24;99;A. HANGA;CZV;26;10;20:07;8.0;1.6;3.4;47.2%;1.3;3.8;33.3%;0.9;1.7;53.3%;0.5;2.4;2.9;2.4;1.0;1.3;0.3;0.2;2.0;2.3;8.2
2023-24;100;C. EDWARDS;BAY;34;30;22:49;11.5;2.3;5.0;45.6%;1.8;5.5;32.6%;1.6;1.7;91.4%;0.4;1.3;1.7;1.8;0.9;1.7;0.1;0.7;1.7;2.8;8.1
2023-24;101;G. PROCIDA;BER;25;3;17:27;8.3;1.8;3.2;58.2%;1.1;3.7;29%;1.4;1.8;75.6%;0.5;1.1;1.6;0.9;1.4;1.0;0.4;0.3;0.8;1.9;8.0
2023-24;102;T. PLEISS;EFS;23;19;18:01;7.8;2.0;3.7;52.3%;1.2;2.7;43.5%;0.3;0.4;88.9%;1.2;2.4;3.6;0.7;0.3;0.7;0.6;0.1;1.4;0.5;8.0
2023-24;102;D. PIERRE;FBB;27;24;19:47;5.6;1.5;2.7;54.1%;0.6;2.0;30.2%;0.8;0.9;91.7%;1.4;2.5;3.9;1.0;0.6;0.4;0.1;0.1;1.2;1.2;8.0
2023-24;104;M. THOMAS;BER;30;19;21:59;10.1;1.4;2.9;47.7%;2.1;4.9;43.2%;1.1;1.2;88.9%;0.5;1.5;2.0;1.6;0.5;1.2;0.0;0.1;1.4;0.9;8.0
2023-24;105;D. HALL;ASM;38;0;13:37;4.9;1.9;2.6;74.7%;0.0;0.0;0%;1.0;1.6;60.7%;1.4;2.1;3.5;0.4;0.5;0.3;0.4;0.1;1.6;1.6;7.9
2023-24;106;M. KOTSAR;BKN;39;29;18:05;5.6;2.2;4.3;51.8%;0.0;0.0;0%;1.2;1.7;68.7%;1.4;1.9;3.3;1.2;0.7;0.7;0.3;0.5;1.6;2.1;7.8
2023-24;107;F. PETRUSEV;OLY;22;1;15:37;6.3;2.0;4.0;50.6%;0.2;0.6;28.6%;1.6;2.1;78.3%;0.4;2.9;3.3;0.6;0.3;0.7;0.5;0.4;1.5;2.2;7.8
2023-24;108;T. BLATT;MTA;38;0;18:52;7.0;0.6;1.1;50%;1.8;4.6;39.3%;0.6;0.6;87.5%;0.2;1.3;1.5;4.8;0.4;1.8;0.0;0.1;1.5;0.8;7.8
2023-24;109;J. MICKEY;VIR;26;4;18:11;8.2;2.6;5.1;50.4%;0.7;1.6;41.5%;1.0;1.5;67.5%;1.5;2.4;4.0;0.6;0.4;1.3;0.7;0.3;1.9;1.4;7.7
2023-24;110;T. DORSEY;FBB;38;16;17:36;8.7;1.3;3.1;42.7%;1.6;3.4;45.4%;1.4;1.7;83.1%;0.4;1.4;1.8;1.2;0.2;1.0;0.1;0.3;1.5;2.2;7.5
2023-24;111;N. WEILER-BABB;BAY;34;4;21:45;6.2;0.8;1.5;56%;1.4;3.5;38.7%;0.5;0.6;85%;0.9;2.3;3.2;2.1;0.7;0.9;0.1;0.1;2.2;1.2;7.4
2023-24;111;K. HAYES;ZAL;34;15;18:39;5.6;2.3;4.1;56.4%;0.1;0.1;66.7%;0.8;1.0;77.1%;1.8;2.2;4.0;0.5;0.7;0.9;0.7;0.4;2.0;1.2;7.4
2023-24;113;G. PAPAGIANNIS;FBB;38;11;15:58;5.7;1.9;2.8;66.7%;0.5;1.1;48.8%;0.3;0.5;66.7%;1.0;2.0;3.1;0.8;0.3;0.7;0.8;0.0;1.7;0.6;7.2
2023-24;114;I. BONGA;BAY;31;21;19:55;5.8;1.5;2.6;55.6%;0.6;2.2;29.9%;1.0;1.3;79.5%;1.3;2.9;4.2;1.2;0.7;1.3;0.3;0.1;2.5;1.7;7.2
2023-24;115;S. JOVIC;VBC;27;4;16:57;4.9;1.6;2.4;65.2%;0.4;1.2;30.3%;0.6;1.0;60.7%;0.3;1.6;1.9;2.9;0.9;1.1;0.0;0.1;1.7;1.4;7.0
2023-24;116;Y. WETZELL;BER;27;17;20:01;7.9;3.1;6.0;52.8%;0.0;0.2;20%;1.5;2.2;66.7%;1.4;2.1;3.5;0.9;0.6;1.5;0.3;0.5;2.3;1.8;7.0
2023-24;117;B. MANEK;ZAL;28;6;18:50;7.5;0.9;2.0;46.4%;1.7;4.2;40.7%;0.5;0.7;78.9%;0.5;2.9;3.4;0.6;0.6;0.9;0.1;0.2;1.6;1.0;6.9
2023-24;118;S. MCKISSIC;OLY;32;0;16:20;7.3;1.6;2.7;58.6%;0.9;2.5;34.6%;1.5;2.1;71.2%;0.5;1.1;1.6;1.0;1.0;1.0;0.0;0.2;1.3;1.9;6.8
2023-24;119;B. DUNSTON;VIR;36;32;19:17;4.5;1.9;3.0;63%;0.1;0.2;33.3%;0.6;1.2;47.6%;1.5;2.1;3.6;0.9;0.8;0.6;0.7;0.1;2.6;1.3;6.7
2023-24;120;A. ABRINES;BAR;27;3;17:19;6.9;0.7;1.2;62.5%;1.6;3.6;44.8%;0.7;0.8;85.7%;0.6;1.4;2.0;0.5;0.5;0.7;0.3;0.0;2.1;1.7;6.6
2023-24;121;J. HARPER;VBC;22;2;16:27;8.5;1.5;3.1;50%;0.9;3.6;25.3%;2.6;3.1;85.3%;0.1;0.7;0.8;2.2;0.6;1.3;0.0;0.4;2.0;2.9;6.5
2023-24;122;R. SORKIN;MTA;32;7;15:45;6.8;2.3;4.2;55.6%;0.4;1.0;37.5%;1.0;1.3;78.6%;1.4;1.8;3.1;0.5;0.3;1.0;0.6;0.2;1.9;1.2;6.5
2023-24;123;A. ZIZIC;VIR;30;10;14:17;4.8;2.1;3.2;64.6%;0.0;0.0;0%;0.7;1.2;57.1%;1.1;1.6;2.7;0.6;0.3;0.7;0.4;0.2;1.3;1.4;6.5
